ID	doi	url	title
W16-2308	10.18653/v1/W16-2308	https://www.aclweb.org/anthology/W16-2308	{M}eta{M}ind Neural Machine Translation System for {WMT} 2016
W16-2309	10.18653/v1/W16-2309	https://www.aclweb.org/anthology/W16-2309	{NYU}-{MILA} Neural Machine Translation Systems for {WMT}{'}16
W16-2310	10.18653/v1/W16-2310	https://www.aclweb.org/anthology/W16-2310	The {JHU} Machine Translation Systems for {WMT} 2016
W16-2311	10.18653/v1/W16-2311	https://www.aclweb.org/anthology/W16-2311	Yandex School of Data Analysis approach to {E}nglish-{T}urkish translation at {WMT}16 News Translation Task
W16-2312	10.18653/v1/W16-2312	https://www.aclweb.org/anthology/W16-2312	Hybrid Morphological Segmentation for Phrase-Based Machine Translation
W16-2313	10.18653/v1/W16-2313	https://www.aclweb.org/anthology/W16-2313	The {AFRL}-{MITLL} {WMT}16 News-Translation Task Systems
W16-2314	10.18653/v1/W16-2314	https://www.aclweb.org/anthology/W16-2314	The Karlsruhe Institute of Technology Systems for the News Translation Task in {WMT} 2016
W16-2315	10.18653/v1/W16-2315	https://www.aclweb.org/anthology/W16-2315	The {E}dinburgh/{LMU} Hierarchical Machine Translation System for {WMT} 2016
W16-2316	10.18653/v1/W16-2316	https://www.aclweb.org/anthology/W16-2316	The {AMU}-{UEDIN} Submission to the {WMT}16 News Translation Task: Attention-based {NMT} Models as Feature Functions in Phrase-based {SMT}
W16-2317	10.18653/v1/W16-2317	https://www.aclweb.org/anthology/W16-2317	{NRC} {R}ussian-{E}nglish Machine Translation System for {WMT} 2016
W16-2318	10.18653/v1/W16-2318	https://www.aclweb.org/anthology/W16-2318	Merged bilingual trees based on {U}niversal {D}ependencies in Machine Translation
W16-2319	10.18653/v1/W16-2319	https://www.aclweb.org/anthology/W16-2319	{PROMT} Translation Systems for {WMT} 2016 Translation Tasks
W16-2320	10.18653/v1/W16-2320	https://www.aclweb.org/anthology/W16-2320	The {QT}21/{H}im{L} Combined Machine Translation System
W16-2321	10.18653/v1/W16-2321	https://www.aclweb.org/anthology/W16-2321	The {RWTH} {A}achen {U}niversity {E}nglish-{R}omanian Machine Translation System for {WMT} 2016
W16-2322	10.18653/v1/W16-2322	https://www.aclweb.org/anthology/W16-2322	{A}bu-{M}a{T}ran at {WMT} 2016 Translation Task: Deep Learning, Morphological Segmentation and Tuning on Character Sequences
W16-2323	10.18653/v1/W16-2323	https://www.aclweb.org/anthology/W16-2323	{E}dinburgh Neural Machine Translation Systems for {WMT} 16
W16-2324	10.18653/v1/W16-2324	https://www.aclweb.org/anthology/W16-2324	The Edit Distance Transducer in Action: The {U}niversity of {C}ambridge {E}nglish-{G}erman System at {WMT}16
W16-2325	10.18653/v1/W16-2325	https://www.aclweb.org/anthology/W16-2325	{CUNI}-{LMU} Submissions in {WMT}2016: Chimera Constrained and Beaten
W16-2326	10.18653/v1/W16-2326	https://www.aclweb.org/anthology/W16-2326	Phrase-Based {SMT} for {F}innish with More Data, Better Models and Alternative Alignment and Translation Tools
W16-2327	10.18653/v1/W16-2327	https://www.aclweb.org/anthology/W16-2327	{E}dinburgh{'}s Statistical Machine Translation Systems for {WMT}16
W16-2328	10.18653/v1/W16-2328	https://www.aclweb.org/anthology/W16-2328	{PJAIT} Systems for the {WMT} 2016
W16-2329	10.18653/v1/W16-2329	https://www.aclweb.org/anthology/W16-2329	{DFKI}{'}s system for {WMT}16 {IT}-domain task, including analysis of systematic errors
W16-2330	10.18653/v1/W16-2330	https://www.aclweb.org/anthology/W16-2330	{ILLC}-{U}v{A} Adaptation System (Scorpio) at {WMT}{'}16 {IT}-{DOMAIN} Task
W16-2331	10.18653/v1/W16-2331	https://www.aclweb.org/anthology/W16-2331	Data Selection for {IT} Texts using Paragraph Vector
W16-2332	10.18653/v1/W16-2332	https://www.aclweb.org/anthology/W16-2332	{SMT} and Hybrid systems of the {QTL}eap project in the {WMT}16 {IT}-task
W16-2333	10.18653/v1/W16-2333	https://www.aclweb.org/anthology/W16-2333	{JU-USAAR}: A Domain Adaptive {MT} System
W16-2334	10.18653/v1/W16-2334	https://www.aclweb.org/anthology/W16-2334	Dictionary-based Domain Adaptation of {MT} Systems without Retraining
W16-2335	10.18653/v1/W16-2335	https://www.aclweb.org/anthology/W16-2335	{E}nglish-{P}ortuguese Biomedical Translation Task Using a Genuine Phrase-Based Statistical Machine Translation Approach
W16-2336	10.18653/v1/W16-2336	https://www.aclweb.org/anthology/W16-2336	The {TALP}{--}{UPC} {S}panish{--}{E}nglish {WMT} Biomedical Task: Bilingual Embeddings and Char-based Neural Language Model Rescoring in a Phrase-based System
W16-2337	10.18653/v1/W16-2337	https://www.aclweb.org/anthology/W16-2337	{LIMSI}{'}s Contribution to the {WMT}{'}16 Biomedical Translation Task
W16-2338	10.18653/v1/W16-2338	https://www.aclweb.org/anthology/W16-2338	{IXA} Biomedical Translation System at {WMT}16 Biomedical Translation Task
W16-2339	10.18653/v1/W16-2339	https://www.aclweb.org/anthology/W16-2339	{C}obalt{F}: A Fluent Metric for {MT} Evaluation
W16-2340	10.18653/v1/W16-2340	https://www.aclweb.org/anthology/W16-2340	{DTED}: Evaluation of Machine Translation Structure Using Dependency Parsing and Tree Edit Distance
W16-2341	10.18653/v1/W16-2341	https://www.aclweb.org/anthology/W16-2341	chr{F} deconstructed: beta parameters and n-gram weights
W16-2342	10.18653/v1/W16-2342	https://www.aclweb.org/anthology/W16-2342	{C}harac{T}er: Translation Edit Rate on Character Level
W16-2343	10.18653/v1/W16-2343	https://www.aclweb.org/anthology/W16-2343	Extract Domain-specific Paraphrase from Monolingual Corpus for Automatic Evaluation of Machine Translation
W16-2344	10.18653/v1/W16-2344	https://www.aclweb.org/anthology/W16-2344	Particle Swarm Optimization Submission for {WMT}16 Tuning Task
W16-2345	10.18653/v1/W16-2345	https://www.aclweb.org/anthology/W16-2345	Findings of the 2016 {WMT} Shared Task on Cross-lingual Pronoun Prediction
W16-2346	10.18653/v1/W16-2346	https://www.aclweb.org/anthology/W16-2346	A Shared Task on Multimodal Machine Translation and Crosslingual Image Description
W16-2347	10.18653/v1/W16-2347	https://www.aclweb.org/anthology/W16-2347	Findings of the {WMT} 2016 Bilingual Document Alignment Shared Task
W16-2348	10.18653/v1/W16-2348	https://www.aclweb.org/anthology/W16-2348	Cross-lingual Pronoun Prediction with Linguistically Informed Features
W16-2349	10.18653/v1/W16-2349	https://www.aclweb.org/anthology/W16-2349	The {K}yoto {U}niversity Cross-Lingual Pronoun Translation System
W16-2350	10.18653/v1/W16-2350	https://www.aclweb.org/anthology/W16-2350	Pronoun Prediction with Latent Anaphora Resolution
W16-2351	10.18653/v1/W16-2351	https://www.aclweb.org/anthology/W16-2351	It-disambiguation and source-aware language models for cross-lingual pronoun prediction
W16-2352	10.18653/v1/W16-2352	https://www.aclweb.org/anthology/W16-2352	Pronoun Language Model and Grammatical Heuristics for Aiding Pronoun Prediction
W16-2353	10.18653/v1/W16-2353	https://www.aclweb.org/anthology/W16-2353	Cross-Lingual Pronoun Prediction with Deep Recurrent Neural Networks
W16-2354	10.18653/v1/W16-2354	https://www.aclweb.org/anthology/W16-2354	Pronoun Prediction with Linguistic Features and Example Weighing
W16-2355	10.18653/v1/W16-2355	https://www.aclweb.org/anthology/W16-2355	Feature Exploration for Cross-Lingual Pronoun Prediction
W16-2356	10.18653/v1/W16-2356	https://www.aclweb.org/anthology/W16-2356	A Linear Baseline Classifier for Cross-Lingual Pronoun Prediction
W16-2357	10.18653/v1/W16-2357	https://www.aclweb.org/anthology/W16-2357	Cross-lingual Pronoun Prediction for {E}nglish, {F}rench and {G}erman with Maximum Entropy Classification
W16-2358	10.18653/v1/W16-2358	https://www.aclweb.org/anthology/W16-2358	Does Multimodality Help Human and Machine for Translation and Image Captioning?
W16-2359	10.18653/v1/W16-2359	https://www.aclweb.org/anthology/W16-2359	{DCU}-{U}v{A} Multimodal {MT} System Report
W16-2360	10.18653/v1/W16-2360	https://www.aclweb.org/anthology/W16-2360	Attention-based Multimodal Neural Machine Translation
W16-2361	10.18653/v1/W16-2361	https://www.aclweb.org/anthology/W16-2361	{CUNI} System for {WMT}16 Automatic Post-Editing and Multimodal Translation Tasks
W16-2362	10.18653/v1/W16-2362	https://www.aclweb.org/anthology/W16-2362	{WMT} 2016 Multimodal Translation System Description based on Bidirectional Recurrent Neural Networks with Double-Embeddings
W16-2363	10.18653/v1/W16-2363	https://www.aclweb.org/anthology/W16-2363	{SHEF}-Multimodal: Grounding Machine Translation on Images
W16-2364	10.18653/v1/W16-2364	https://www.aclweb.org/anthology/W16-2364	{DOCAL} - Vicomtech{'}s Participation in the {WMT}16 Shared Task on Bilingual Document Alignment
W16-2365	10.18653/v1/W16-2365	https://www.aclweb.org/anthology/W16-2365	Quick and Reliable Document Alignment via {TF}/{IDF}-weighted Cosine Distance
W16-2366	10.18653/v1/W16-2366	https://www.aclweb.org/anthology/W16-2366	{YODA} System for {WMT}16 Shared Task: Bilingual Document Alignment
W16-2367	10.18653/v1/W16-2367	https://www.aclweb.org/anthology/W16-2367	Bitextor{'}s participation in {WMT}{'}16: shared task on document alignment
W16-2368	10.18653/v1/W16-2368	https://www.aclweb.org/anthology/W16-2368	Bilingual Document Alignment with Latent Semantic Indexing
W16-2369	10.18653/v1/W16-2369	https://www.aclweb.org/anthology/W16-2369	First Steps Towards Coverage-Based Document Alignment
W16-2370	10.18653/v1/W16-2370	https://www.aclweb.org/anthology/W16-2370	{BAD} {LUC}@{WMT} 2016: a Bilingual Document Alignment Platform Based on Lucene
W16-2371	10.18653/v1/W16-2371	https://www.aclweb.org/anthology/W16-2371	Using Term Position Similarity and Language Modeling for Bilingual Document Alignment
W16-2372	10.18653/v1/W16-2372	https://www.aclweb.org/anthology/W16-2372	The {ADAPT} Bilingual Document Alignment system at {WMT}16
W16-2373	10.18653/v1/W16-2373	https://www.aclweb.org/anthology/W16-2373	{WMT}2016: A Hybrid Approach to Bilingual Document Alignment
W16-2374	10.18653/v1/W16-2374	https://www.aclweb.org/anthology/W16-2374	{E}nglish-{F}rench Document Alignment Based on Keywords and Statistical Translation
W16-2375	10.18653/v1/W16-2375	https://www.aclweb.org/anthology/W16-2375	The {ILSP}/{ARC} submission to the {WMT} 2016 Bilingual Document Alignment Shared Task
W16-2376	10.18653/v1/W16-2376	https://www.aclweb.org/anthology/W16-2376	Word Clustering Approach to Bilingual Document Alignment ({WMT} 2016 Shared Task)
W16-2377	10.18653/v1/W16-2377	https://www.aclweb.org/anthology/W16-2377	The {FBK} Participation in the {WMT} 2016 Automatic Post-editing Shared Task
W16-2378	10.18653/v1/W16-2378	https://www.aclweb.org/anthology/W16-2378	Log-linear Combinations of Monolingual and Bilingual Neural Machine Translation Models for Automatic Post-Editing
W16-2379	10.18653/v1/W16-2379	https://www.aclweb.org/anthology/W16-2379	{USAAR}: An Operation Sequential Model for Automatic Statistical Post-Editing
W16-2380	10.18653/v1/W16-2380	https://www.aclweb.org/anthology/W16-2380	Bilingual Embeddings and Word Alignments for Translation Quality Estimation
W16-2381	10.18653/v1/W16-2381	https://www.aclweb.org/anthology/W16-2381	{SHEF}-{MIME}: Word-level Quality Estimation Using Imitation Learning
W16-2382	10.18653/v1/W16-2382	https://www.aclweb.org/anthology/W16-2382	Referential Translation Machines for Predicting Translation Performance
W16-2383	10.18653/v1/W16-2383	https://www.aclweb.org/anthology/W16-2383	{UA}lacant word-level and phrase-level machine translation quality estimation systems at {WMT} 2016
W16-2384	10.18653/v1/W16-2384	https://www.aclweb.org/anthology/W16-2384	Recurrent Neural Network based Translation Quality Estimation
W16-2385	10.18653/v1/W16-2385	https://www.aclweb.org/anthology/W16-2385	{YSDA} Participation in the {WMT}{'}16 Quality Estimation Shared Task
W16-2386	10.18653/v1/W16-2386	https://www.aclweb.org/anthology/W16-2386	{USFD}{'}s Phrase-level Quality Estimation Systems
W16-2387	10.18653/v1/W16-2387	https://www.aclweb.org/anthology/W16-2387	Unbabel{'}s Participation in the {WMT}16 Word-Level Translation Quality Estimation Shared Task
W16-2388	10.18653/v1/W16-2388	https://www.aclweb.org/anthology/W16-2388	{S}imple{N}ets: Quality Estimation with Resource-Light Neural Networks
W16-2389	10.18653/v1/W16-2389	https://www.aclweb.org/anthology/W16-2389	Translation Quality Estimation using Recurrent Neural Network
W16-2390	10.18653/v1/W16-2390	https://www.aclweb.org/anthology/W16-2390	The {UU} Submission to the Machine Translation Quality Estimation Task
W16-2391	10.18653/v1/W16-2391	https://www.aclweb.org/anthology/W16-2391	Word embeddings and discourse information for Quality Estimation
W16-2392	10.18653/v1/W16-2392	https://www.aclweb.org/anthology/W16-2392	{SHEF}-{LIUM}-{NN}: Sentence level Quality Estimation with Neural Network Features
W16-2393	10.18653/v1/W16-2393	https://www.aclweb.org/anthology/W16-2393	{UGENT}-{LT}3 {SCATE} Submission for {WMT}16 Shared Task on Quality Estimation
W16-2200	10.18653/v1/W16-2200	https://www.aclweb.org/anthology/W16-2200	Proceedings of the First Conference on Machine Translation: Volume 1, Research Papers
W16-2201	10.18653/v1/W16-2201	https://www.aclweb.org/anthology/W16-2201	Cross-language Projection of Dependency Trees with Constrained Partial Parsing for Tree-to-Tree Machine Translation
W16-2202	10.18653/v1/W16-2202	https://www.aclweb.org/anthology/W16-2202	Improving Pronoun Translation by Modeling Coreference Uncertainty
W16-2203	10.18653/v1/W16-2203	https://www.aclweb.org/anthology/W16-2203	Modeling verbal inflection for {E}nglish to {G}erman {SMT}
W16-2204	10.18653/v1/W16-2204	https://www.aclweb.org/anthology/W16-2204	Modeling Selectional Preferences of Verbs and Nouns in String-to-Tree Machine Translation
W16-2205	10.18653/v1/W16-2205	https://www.aclweb.org/anthology/W16-2205	Modeling Complement Types in Phrase-Based {SMT}
W16-2206	10.18653/v1/W16-2206	https://www.aclweb.org/anthology/W16-2206	Alignment-Based Neural Machine Translation
W16-2207	10.18653/v1/W16-2207	https://www.aclweb.org/anthology/W16-2207	Neural Network-based Word Alignment through Score Aggregation
W16-2208	10.18653/v1/W16-2208	https://www.aclweb.org/anthology/W16-2208	Using Factored Word Representation in Neural Network Language Models
W16-2209	10.18653/v1/W16-2209	https://www.aclweb.org/anthology/W16-2209	Linguistic Input Features Improve Neural Machine Translation
W16-2210	10.18653/v1/W16-2210	https://www.aclweb.org/anthology/W16-2210	A Framework for Discriminative Rule Selection in Hierarchical {M}oses
W16-2211	10.18653/v1/W16-2211	https://www.aclweb.org/anthology/W16-2211	Fast and highly parallelizable phrase table for statistical machine translation
W16-2212	10.18653/v1/W16-2212	https://www.aclweb.org/anthology/W16-2212	A Comparative Study on Vocabulary Reduction for Phrase Table Smoothing
W16-2213	10.18653/v1/W16-2213	https://www.aclweb.org/anthology/W16-2213	Examining the Relationship between Preordering and Word Order Freedom in Machine Translation
W16-2100	10.18653/v1/W16-21	https://www.aclweb.org/anthology/W16-2100	Proceedings of the 10th {SIGHUM} Workshop on Language Technology for Cultural Heritage, Social Sciences, and Humanities
W16-2101	10.18653/v1/W16-2101	https://www.aclweb.org/anthology/W16-2101	Brave New World: Uncovering Topical Dynamics in the {ACL} {A}nthology Reference Corpus Using Term Life Cycle Information
W16-2102	10.18653/v1/W16-2102	https://www.aclweb.org/anthology/W16-2102	Analysis of Policy Agendas: Lessons Learned from Automatic Topic Classification of {C}roatian Political Texts
W16-2103	10.18653/v1/W16-2103	https://www.aclweb.org/anthology/W16-2103	Searching Four-Millenia-Old Digitized Documents: A Text Retrieval System for Egyptologists
W16-2104	10.18653/v1/W16-2104	https://www.aclweb.org/anthology/W16-2104	Old {S}wedish Part-of-Speech Tagging between Variation and External Knowledge
W16-2105	10.18653/v1/W16-2105	https://www.aclweb.org/anthology/W16-2105	Code-Switching Ubique Est - Language Identification and Part-of-Speech Tagging for Historical Mixed Text
W16-2106	10.18653/v1/W16-2106	https://www.aclweb.org/anthology/W16-2106	Dealing with word-internal modification and spelling variation in data-driven lemmatization
W16-2107	10.18653/v1/W16-2107	https://www.aclweb.org/anthology/W16-2107	You Shall Know People by the Company They Keep: Person Name Disambiguation for Social Network Construction
W16-2108	10.18653/v1/W16-2108	https://www.aclweb.org/anthology/W16-2108	Deriving Players {\&} Themes in the {R}egesta {I}mperii using {SVM}s and Neural Networks
W16-2109	10.18653/v1/W16-2109	https://www.aclweb.org/anthology/W16-2109	Semi-automated annotation of page-based documents within the Genre and Multimodality framework
W16-2110	10.18653/v1/W16-2110	https://www.aclweb.org/anthology/W16-2110	Nomen Omen. Enhancing the {L}atin Morphological Analyser Lemlat with an Onomasticon
W16-2111	10.18653/v1/W16-2111	https://www.aclweb.org/anthology/W16-2111	How Do Cultural Differences Impact the Quality of Sarcasm Annotation?: A Case Study of {I}ndian Annotators and {A}merican Text
W16-2112	10.18653/v1/W16-2112	https://www.aclweb.org/anthology/W16-2112	Combining Phonology and Morphology for the Normalization of Historical Texts
W16-2113	10.18653/v1/W16-2113	https://www.aclweb.org/anthology/W16-2113	Towards Building a Political Protest Database to Explain Changes in the Welfare State
W16-2114	10.18653/v1/W16-2114	https://www.aclweb.org/anthology/W16-2114	An Assessment of Experimental Protocols for Tracing Changes in Word Semantics Relative to Accuracy and Reliability
W16-2115	10.18653/v1/W16-2115	https://www.aclweb.org/anthology/W16-2115	{U}niversal {M}orphology for {O}ld {H}ungarian
W16-2116	10.18653/v1/W16-2116	https://www.aclweb.org/anthology/W16-2116	Automatic Identification of Suicide Notes from Linguistic and Sentiment Features
W16-2117	10.18653/v1/W16-2117	https://www.aclweb.org/anthology/W16-2117	Towards a text analysis system for political debates
W16-2118	10.18653/v1/W16-2118	https://www.aclweb.org/anthology/W16-2118	Whodunit... and to Whom? Subjects, Objects, and Actions in Research Articles on {A}merican Labor Unions
W16-2119	10.18653/v1/W16-2119	https://www.aclweb.org/anthology/W16-2119	An {NLP} Pipeline for {C}optic
W16-2120	10.18653/v1/W16-2120	https://www.aclweb.org/anthology/W16-2120	Automatic discovery of {L}atin syntactic changes
W16-2121	10.18653/v1/W16-2121	https://www.aclweb.org/anthology/W16-2121	Information-based Modeling of Diachronic Linguistic Change: from Typicality to Productivity
W16-2000	10.18653/v1/W16-20	https://www.aclweb.org/anthology/W16-2000	Proceedings of the 14th {SIGMORPHON} Workshop on Computational Research in Phonetics, Phonology, and Morphology
W16-2001	10.18653/v1/W16-2001	https://www.aclweb.org/anthology/W16-2001	Mining linguistic tone patterns with symbolic representation
W16-2002	10.18653/v1/W16-2002	https://www.aclweb.org/anthology/W16-2002	The {SIGMORPHON} 2016 Shared {T}ask{---}{M}orphological Reinflection
W16-2003	10.18653/v1/W16-2003	https://www.aclweb.org/anthology/W16-2003	Morphological reinflection with convolutional neural networks
W16-2004	10.18653/v1/W16-2004	https://www.aclweb.org/anthology/W16-2004	{EHU} at the {SIGMORPHON} 2016 Shared Task. A Simple Proposal: Grapheme-to-Phoneme for Inflection
W16-2005	10.18653/v1/W16-2005	https://www.aclweb.org/anthology/W16-2005	Morphological Reinflection via Discriminative String Transduction
W16-2006	10.18653/v1/W16-2006	https://www.aclweb.org/anthology/W16-2006	Morphological reinflection with conditional random fields and unsupervised features
W16-2007	10.18653/v1/W16-2007	https://www.aclweb.org/anthology/W16-2007	Improving Sequence to Sequence Learning for Morphological Inflection Generation: The {BIU}-{MIT} Systems for the {SIGMORPHON} 2016 Shared Task for Morphological Reinflection
W16-2008	10.18653/v1/W16-2008	https://www.aclweb.org/anthology/W16-2008	Evaluating Sequence Alignment for Learning Inflectional Morphology
W16-2009	10.18653/v1/W16-2009	https://www.aclweb.org/anthology/W16-2009	Using longest common subsequence and character models to predict word forms
W16-2010	10.18653/v1/W16-2010	https://www.aclweb.org/anthology/W16-2010	{MED}: The {LMU} System for the {SIGMORPHON} 2016 Shared Task on Morphological Reinflection
W16-2011	10.18653/v1/W16-2011	https://www.aclweb.org/anthology/W16-2011	The {C}olumbia {U}niversity - {N}ew {Y}ork {U}niversity {A}bu {D}habi {SIGMORPHON} 2016 Morphological Reinflection Shared Task Submission
W16-2012	10.18653/v1/W16-2012	https://www.aclweb.org/anthology/W16-2012	Letter Sequence Labeling for Compound Splitting
W16-2013	10.18653/v1/W16-2013	https://www.aclweb.org/anthology/W16-2013	Automatic Detection of Intra-Word Code-Switching
W16-2014	10.18653/v1/W16-2014	https://www.aclweb.org/anthology/W16-2014	Read my points: Effect of animation type when speech-reading from {EMA} data
W16-2015	10.18653/v1/W16-2015	https://www.aclweb.org/anthology/W16-2015	Predicting the Direction of Derivation in {E}nglish Conversion
W16-2016	10.18653/v1/W16-2016	https://www.aclweb.org/anthology/W16-2016	Morphological Segmentation Can Improve Syllabification
W16-2017	10.18653/v1/W16-2017	https://www.aclweb.org/anthology/W16-2017	Towards a Formal Representation of Components of {G}erman Compounds
W16-2018	10.18653/v1/W16-2018	https://www.aclweb.org/anthology/W16-2018	Towards robust cross-linguistic comparisons of phonological networks
W16-2019	10.18653/v1/W16-2019	https://www.aclweb.org/anthology/W16-2019	Morphotactics as Tier-Based Strictly Local Dependencies
W16-2020	10.18653/v1/W16-2020	https://www.aclweb.org/anthology/W16-2020	A Multilinear Approach to the Unsupervised Learning of Morphology
W16-2021	10.18653/v1/W16-2021	https://www.aclweb.org/anthology/W16-2021	Inferring Morphotactics from Interlinear Glossed Text: Combining Clustering and Precision Grammars
W16-1900	10.18653/v1/W16-19	https://www.aclweb.org/anthology/W16-1900	Proceedings of the 7th Workshop on Cognitive Aspects of Computational Language Learning
W16-1901	10.18653/v1/W16-1901	https://www.aclweb.org/anthology/W16-1901	Automated Discourse Analysis of Narrations by Adolescents with Autistic Spectrum Disorder
W16-1902	10.18653/v1/W16-1902	https://www.aclweb.org/anthology/W16-1902	Detection of {A}lzheimer{'}s disease based on automatic analysis of common objects descriptions
W16-1903	10.18653/v1/W16-1903	https://www.aclweb.org/anthology/W16-1903	Conversing with the elderly in {L}atin {A}merica: a new cohort for multimodal, multilingual longitudinal studies on aging
W16-1904	10.18653/v1/W16-1904	https://www.aclweb.org/anthology/W16-1904	Leveraging Annotators{'} Gaze Behaviour for Coreference Resolution
W16-1905	10.18653/v1/W16-1905	https://www.aclweb.org/anthology/W16-1905	From alignment of etymological data to phylogenetic inference via population genetics
W16-1906	10.18653/v1/W16-1906	https://www.aclweb.org/anthology/W16-1906	An incremental model of syntactic bootstrapping
W16-1907	10.18653/v1/W16-1907	https://www.aclweb.org/anthology/W16-1907	Longitudinal Studies of Variation Sets in Child-directed Speech
W16-1908	10.18653/v1/W16-1908	https://www.aclweb.org/anthology/W16-1908	Learning Phone Embeddings for Word Segmentation of Child-Directed Speech
W16-1909	10.18653/v1/W16-1909	https://www.aclweb.org/anthology/W16-1909	Generalization in Artificial Language Learning: Modelling the Propensity to Generalize
W16-1910	10.18653/v1/W16-1910	https://www.aclweb.org/anthology/W16-1910	Explicit Causal Connections between the Acquisition of Linguistic Tiers: Evidence from Dynamical Systems Modeling
W16-1911	10.18653/v1/W16-1911	https://www.aclweb.org/anthology/W16-1911	Modelling the informativeness and timing of non-verbal cues in parent-child interaction
W16-1800	10.18653/v1/W16-18	https://www.aclweb.org/anthology/W16-1800	Proceedings of the 12th Workshop on Multiword Expressions
W16-1801	10.18653/v1/W16-1801	https://www.aclweb.org/anthology/W16-1801	Learning Paraphrasing for Multiword Expressions
W16-1802	10.18653/v1/W16-1802	https://www.aclweb.org/anthology/W16-1802	Exploring Long-Term Temporal Trends in the Use of Multiword Expressions
W16-1803	10.18653/v1/W16-1803	https://www.aclweb.org/anthology/W16-1803	Lexical Variability and Compositionality: Investigating Idiomaticity with Distributional Semantic Models
W16-1804	10.18653/v1/W16-1804	https://www.aclweb.org/anthology/W16-1804	Filtering and Measuring the Intrinsic Quality of Human Compositionality Judgments
W16-1805	10.18653/v1/W16-1805	https://www.aclweb.org/anthology/W16-1805	Graph-based Clustering of Synonym Senses for {G}erman Particle Verbs
W16-1806	10.18653/v1/W16-1806	https://www.aclweb.org/anthology/W16-1806	Accounting ngrams and multi-word terms can improve topic models
W16-1807	10.18653/v1/W16-1807	https://www.aclweb.org/anthology/W16-1807	Top a Splitter: Using Distributional Semantics for Improving Compound Splitting
W16-1808	10.18653/v1/W16-1808	https://www.aclweb.org/anthology/W16-1808	Using Word Embeddings for Improving Statistical Machine Translation of Phrasal Verbs
W16-1809	10.18653/v1/W16-1809	https://www.aclweb.org/anthology/W16-1809	Modeling the Non-Substitutability of Multiword Expressions with Distributional Semantics and a Log-Linear Model
W16-1810	10.18653/v1/W16-1810	https://www.aclweb.org/anthology/W16-1810	Phrase Representations for Multiword Expressions
W16-1811	10.18653/v1/W16-1811	https://www.aclweb.org/anthology/W16-1811	Representing Support Verbs in {F}rame{N}et
W16-1812	10.18653/v1/W16-1812	https://www.aclweb.org/anthology/W16-1812	Inherently Pronominal Verbs in {C}zech: Description and Conversion Based on Treebank Annotation
W16-1813	10.18653/v1/W16-1813	https://www.aclweb.org/anthology/W16-1813	Using collocational features to improve automated scoring of {EFL} texts
W16-1814	10.18653/v1/W16-1814	https://www.aclweb.org/anthology/W16-1814	A study on the production of collocations by {E}uropean {P}ortuguese learners
W16-1815	10.18653/v1/W16-1815	https://www.aclweb.org/anthology/W16-1815	Extraction and Recognition of {P}olish Multiword Expressions using {W}ikipedia and Finite-State Automata
W16-1816	10.18653/v1/W16-1816	https://www.aclweb.org/anthology/W16-1816	Impact of {MWE} Resources on Multiword Recognition
W16-1817	10.18653/v1/W16-1817	https://www.aclweb.org/anthology/W16-1817	A Word Embedding Approach to Identifying Verb-Noun Idiomatic Combinations
W16-1700	10.18653/v1/W16-17	https://www.aclweb.org/anthology/W16-1700	Proceedings of the 10th Linguistic Annotation Workshop held in conjunction with {ACL} 2016 ({LAW}-X 2016)
W16-1701	10.18653/v1/W16-1701	https://www.aclweb.org/anthology/W16-1701	Building a Cross-document Event-Event Relation Corpus
W16-1702	10.18653/v1/W16-1702	https://www.aclweb.org/anthology/W16-1702	Annotating the Little Prince with {C}hinese {AMR}s
W16-1703	10.18653/v1/W16-1703	https://www.aclweb.org/anthology/W16-1703	Converting {S}yn{T}ag{R}us Dependency Treebank into {P}enn {T}reebank Style
W16-1704	10.18653/v1/W16-1704	https://www.aclweb.org/anthology/W16-1704	A Discourse-Annotated Corpus of Conjoined {VP}s
W16-1705	10.18653/v1/W16-1705	https://www.aclweb.org/anthology/W16-1705	Annotating Spelling Errors in {G}erman Texts Produced by Primary School Children
W16-1706	10.18653/v1/W16-1706	https://www.aclweb.org/anthology/W16-1706	Supersense tagging with inter-annotator disagreement
W16-1707	10.18653/v1/W16-1707	https://www.aclweb.org/anthology/W16-1707	Filling in the Blanks in Understanding Discourse Adverbials: Consistency, Conflict, and Context-Dependence in a Crowdsourced Elicitation Task
W16-1708	10.18653/v1/W16-1708	https://www.aclweb.org/anthology/W16-1708	Comparison of Annotating Methods for Named Entity Corpora
W16-1709	10.18653/v1/W16-1709	https://www.aclweb.org/anthology/W16-1709	Different Flavors of {GUM}: Evaluating Genre and Sentence Type Effects on Multilayer Corpus Annotation Quality
W16-1710	10.18653/v1/W16-1710	https://www.aclweb.org/anthology/W16-1710	Addressing Annotation Complexity: The Case of Annotating Ideological Perspective in {E}gyptian Social Media
W16-1711	10.18653/v1/W16-1711	https://www.aclweb.org/anthology/W16-1711	Evaluating Inter-Annotator Agreement on Historical Spelling Normalization
W16-1712	10.18653/v1/W16-1712	https://www.aclweb.org/anthology/W16-1712	A Corpus of Preposition Supersenses
W16-1713	10.18653/v1/W16-1713	https://www.aclweb.org/anthology/W16-1713	Focus Annotation of Task-based Data: Establishing the Quality of Crowd Annotation
W16-1714	10.18653/v1/W16-1714	https://www.aclweb.org/anthology/W16-1714	Part of Speech Annotation of a {T}urkish-{G}erman Code-Switching Corpus
